Basis-of-record,Catalogue-number,Collection-code,Institution-code,Collector,Collector-number,Date-collected,Field-notes,Field-number,Type-status,Taxonomic-name,Identification-qualifier,Identified-by,Date-identified,Count,GenBank-number-s-,Lifestage,Remarks,Sex,Location,Specimen,Image,nematodes.FileImage,nematodes.joinCol,AllFiles_001.FileImage,AllFiles_001.joinCol
Occurrence,,,,None,T701,None,None,None,None,"<a href=/taxonomy/term/10652"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus fallax</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/643"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T701%20Pratylenchus%20fallax.zip,./Output/120-T701%20Pratylenchus%20fallax.zip,120-T701%20Pratylenchus%20fallax,./120-T701%20Pratylenchus%20fallax/T701 Pratylenchus fallax/20x0004.png,120-T701%20Pratylenchus%20fallax
Occurrence,,,,None,T701,None,None,None,None,"<a href=/taxonomy/term/10652"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus fallax</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/643"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T701%20Pratylenchus%20fallax.zip,./Output/120-T701%20Pratylenchus%20fallax.zip,120-T701%20Pratylenchus%20fallax,./120-T701%20Pratylenchus%20fallax/T701 Pratylenchus fallax,120-T701%20Pratylenchus%20fallax
Occurrence,,,,None,T701,None,None,None,None,"<a href=/taxonomy/term/10652"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus fallax</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/643"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T701%20Pratylenchus%20fallax.zip,./Output/120-T701%20Pratylenchus%20fallax.zip,120-T701%20Pratylenchus%20fallax,./120-T701%20Pratylenchus%20fallax/T701 Pratylenchus fallax/20x0003.png,120-T701%20Pratylenchus%20fallax
Occurrence,,,,None,T701,None,None,None,None,"<a href=/taxonomy/term/10652"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus fallax</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/643"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T701%20Pratylenchus%20fallax.zip,./Output/120-T701%20Pratylenchus%20fallax.zip,120-T701%20Pratylenchus%20fallax,./120-T701%20Pratylenchus%20fallax/T701 Pratylenchus fallax/20x0000.png,120-T701%20Pratylenchus%20fallax
Occurrence,,,,None,T701,None,None,None,None,"<a href=/taxonomy/term/10652"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus fallax</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/643"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T701%20Pratylenchus%20fallax.zip,./Output/120-T701%20Pratylenchus%20fallax.zip,120-T701%20Pratylenchus%20fallax,./120-T701%20Pratylenchus%20fallax,120-T701%20Pratylenchus%20fallax
Occurrence,,,,None,T701,None,None,None,None,"<a href=/taxonomy/term/10652"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus fallax</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/643"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T701%20Pratylenchus%20fallax.zip,./Output/120-T701%20Pratylenchus%20fallax.zip,120-T701%20Pratylenchus%20fallax,./120-T701%20Pratylenchus%20fallax/T701 Pratylenchus fallax/20x0007.png,120-T701%20Pratylenchus%20fallax
Occurrence,,,,None,T701,None,None,None,None,"<a href=/taxonomy/term/10652"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus fallax</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/643"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T701%20Pratylenchus%20fallax.zip,./Output/120-T701%20Pratylenchus%20fallax.zip,120-T701%20Pratylenchus%20fallax,./120-T701%20Pratylenchus%20fallax/T701 Pratylenchus fallax/20x0011.png,120-T701%20Pratylenchus%20fallax
Occurrence,,,,None,T701,None,None,None,None,"<a href=/taxonomy/term/10652"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus fallax</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/643"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T701%20Pratylenchus%20fallax.zip,./Output/120-T701%20Pratylenchus%20fallax.zip,120-T701%20Pratylenchus%20fallax,./120-T701%20Pratylenchus%20fallax/T701 Pratylenchus fallax/20x0013.png,120-T701%20Pratylenchus%20fallax
Occurrence,,,,None,T701,None,None,None,None,"<a href=/taxonomy/term/10652"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus fallax</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/643"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T701%20Pratylenchus%20fallax.zip,./Output/120-T701%20Pratylenchus%20fallax.zip,120-T701%20Pratylenchus%20fallax,./120-T701%20Pratylenchus%20fallax/T701 Pratylenchus fallax/20x0009.png,120-T701%20Pratylenchus%20fallax
Occurrence,,,,None,T702,None,None,None,None,"<a href=/taxonomy/term/10654"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus crenatus</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/664"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T702%20Pratylenchus%20crenatus.zip,./Output/121-T702%20Pratylenchus%20crenatus.zip,121-T702%20Pratylenchus%20crenatus,./121-T702%20Pratylenchus%20crenatus/T702 Pratylenchus crenatus,121-T702%20Pratylenchus%20crenatus
Occurrence,,,,None,T702,None,None,None,None,"<a href=/taxonomy/term/10654"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus crenatus</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/664"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T702%20Pratylenchus%20crenatus.zip,./Output/121-T702%20Pratylenchus%20crenatus.zip,121-T702%20Pratylenchus%20crenatus,./121-T702%20Pratylenchus%20crenatus/T702 Pratylenchus crenatus/20x0001.png,121-T702%20Pratylenchus%20crenatus
Occurrence,,,,None,T702,None,None,None,None,"<a href=/taxonomy/term/10654"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus crenatus</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/664"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T702%20Pratylenchus%20crenatus.zip,./Output/121-T702%20Pratylenchus%20crenatus.zip,121-T702%20Pratylenchus%20crenatus,./121-T702%20Pratylenchus%20crenatus/T702 Pratylenchus crenatus/20x0007.png,121-T702%20Pratylenchus%20crenatus
Occurrence,,,,None,T702,None,None,None,None,"<a href=/taxonomy/term/10654"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus crenatus</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/664"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T702%20Pratylenchus%20crenatus.zip,./Output/121-T702%20Pratylenchus%20crenatus.zip,121-T702%20Pratylenchus%20crenatus,./121-T702%20Pratylenchus%20crenatus/T702 Pratylenchus crenatus/20x0005.png,121-T702%20Pratylenchus%20crenatus
Occurrence,,,,None,T702,None,None,None,None,"<a href=/taxonomy/term/10654"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus crenatus</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/664"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T702%20Pratylenchus%20crenatus.zip,./Output/121-T702%20Pratylenchus%20crenatus.zip,121-T702%20Pratylenchus%20crenatus,./121-T702%20Pratylenchus%20crenatus/T702 Pratylenchus crenatus/20x0000.png,121-T702%20Pratylenchus%20crenatus
Occurrence,,,,None,T702,None,None,None,None,"<a href=/taxonomy/term/10654"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus crenatus</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/664"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T702%20Pratylenchus%20crenatus.zip,./Output/121-T702%20Pratylenchus%20crenatus.zip,121-T702%20Pratylenchus%20crenatus,./121-T702%20Pratylenchus%20crenatus/T702 Pratylenchus crenatus/20x0006.png,121-T702%20Pratylenchus%20crenatus
Occurrence,,,,None,T702,None,None,None,None,"<a href=/taxonomy/term/10654"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus crenatus</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/664"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T702%20Pratylenchus%20crenatus.zip,./Output/121-T702%20Pratylenchus%20crenatus.zip,121-T702%20Pratylenchus%20crenatus,./121-T702%20Pratylenchus%20crenatus/T702 Pratylenchus crenatus/20x0003.png,121-T702%20Pratylenchus%20crenatus
Occurrence,,,,None,T702,None,None,None,None,"<a href=/taxonomy/term/10654"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus crenatus</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/664"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T702%20Pratylenchus%20crenatus.zip,./Output/121-T702%20Pratylenchus%20crenatus.zip,121-T702%20Pratylenchus%20crenatus,./121-T702%20Pratylenchus%20crenatus/T702 Pratylenchus crenatus/20x0002.png,121-T702%20Pratylenchus%20crenatus
Occurrence,,,,None,T702,None,None,None,None,"<a href=/taxonomy/term/10654"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus crenatus</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/664"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T702%20Pratylenchus%20crenatus.zip,./Output/121-T702%20Pratylenchus%20crenatus.zip,121-T702%20Pratylenchus%20crenatus,./121-T702%20Pratylenchus%20crenatus,121-T702%20Pratylenchus%20crenatus
Occurrence,,,,None,T702,None,None,None,None,"<a href=/taxonomy/term/10654"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus crenatus</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/664"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T702%20Pratylenchus%20crenatus.zip,./Output/121-T702%20Pratylenchus%20crenatus.zip,121-T702%20Pratylenchus%20crenatus,./121-T702%20Pratylenchus%20crenatus/T702 Pratylenchus crenatus/20x0004.png,121-T702%20Pratylenchus%20crenatus
Occurrence,,,,None,T704,None,None,None,None,"<a href=/taxonomy/term/10649"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus pratensis</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/705"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T704%20Pratylenchus%20pratensis.zip,./Output/122-T704%20Pratylenchus%20pratensis.zip,122-T704%20Pratylenchus%20pratensis,./122-T704%20Pratylenchus%20pratensis/T704 Pratylenchus pratensis/qud0010.png,122-T704%20Pratylenchus%20pratensis
Occurrence,,,,None,T704,None,None,None,None,"<a href=/taxonomy/term/10649"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus pratensis</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/705"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T704%20Pratylenchus%20pratensis.zip,./Output/122-T704%20Pratylenchus%20pratensis.zip,122-T704%20Pratylenchus%20pratensis,./122-T704%20Pratylenchus%20pratensis/T704 Pratylenchus pratensis/qud0005.png,122-T704%20Pratylenchus%20pratensis
Occurrence,,,,None,T704,None,None,None,None,"<a href=/taxonomy/term/10649"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus pratensis</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/705"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T704%20Pratylenchus%20pratensis.zip,./Output/122-T704%20Pratylenchus%20pratensis.zip,122-T704%20Pratylenchus%20pratensis,./122-T704%20Pratylenchus%20pratensis/T704 Pratylenchus pratensis/qud0009.png,122-T704%20Pratylenchus%20pratensis
Occurrence,,,,None,T704,None,None,None,None,"<a href=/taxonomy/term/10649"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus pratensis</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/705"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T704%20Pratylenchus%20pratensis.zip,./Output/122-T704%20Pratylenchus%20pratensis.zip,122-T704%20Pratylenchus%20pratensis,./122-T704%20Pratylenchus%20pratensis/T704 Pratylenchus pratensis/qud0012.png,122-T704%20Pratylenchus%20pratensis
Occurrence,,,,None,T704,None,None,None,None,"<a href=/taxonomy/term/10649"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus pratensis</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/705"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T704%20Pratylenchus%20pratensis.zip,./Output/122-T704%20Pratylenchus%20pratensis.zip,122-T704%20Pratylenchus%20pratensis,./122-T704%20Pratylenchus%20pratensis/T704 Pratylenchus pratensis/T704 tail 100x qud0013.png,122-T704%20Pratylenchus%20pratensis
Occurrence,,,,None,T704,None,None,None,None,"<a href=/taxonomy/term/10649"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus pratensis</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/705"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T704%20Pratylenchus%20pratensis.zip,./Output/122-T704%20Pratylenchus%20pratensis.zip,122-T704%20Pratylenchus%20pratensis,./122-T704%20Pratylenchus%20pratensis/T704 Pratylenchus pratensis/qud0011.png,122-T704%20Pratylenchus%20pratensis
Occurrence,,,,None,T704,None,None,None,None,"<a href=/taxonomy/term/10649"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus pratensis</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/705"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T704%20Pratylenchus%20pratensis.zip,./Output/122-T704%20Pratylenchus%20pratensis.zip,122-T704%20Pratylenchus%20pratensis,./122-T704%20Pratylenchus%20pratensis/T704 Pratylenchus pratensis/qud0015.png,122-T704%20Pratylenchus%20pratensis
Occurrence,,,,None,T704,None,None,None,None,"<a href=/taxonomy/term/10649"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus pratensis</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/705"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T704%20Pratylenchus%20pratensis.zip,./Output/122-T704%20Pratylenchus%20pratensis.zip,122-T704%20Pratylenchus%20pratensis,./122-T704%20Pratylenchus%20pratensis,122-T704%20Pratylenchus%20pratensis
Occurrence,,,,None,T704,None,None,None,None,"<a href=/taxonomy/term/10649"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus pratensis</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/705"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T704%20Pratylenchus%20pratensis.zip,./Output/122-T704%20Pratylenchus%20pratensis.zip,122-T704%20Pratylenchus%20pratensis,./122-T704%20Pratylenchus%20pratensis/T704 Pratylenchus pratensis/qud0020.png,122-T704%20Pratylenchus%20pratensis
Occurrence,,,,None,T704,None,None,None,None,"<a href=/taxonomy/term/10649"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus pratensis</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/705"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T704%20Pratylenchus%20pratensis.zip,./Output/122-T704%20Pratylenchus%20pratensis.zip,122-T704%20Pratylenchus%20pratensis,./122-T704%20Pratylenchus%20pratensis/T704 Pratylenchus pratensis/qud0006.png,122-T704%20Pratylenchus%20pratensis
Occurrence,,,,None,T704,None,None,None,None,"<a href=/taxonomy/term/10649"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus pratensis</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/705"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T704%20Pratylenchus%20pratensis.zip,./Output/122-T704%20Pratylenchus%20pratensis.zip,122-T704%20Pratylenchus%20pratensis,./122-T704%20Pratylenchus%20pratensis/T704 Pratylenchus pratensis/qud0017.png,122-T704%20Pratylenchus%20pratensis
Occurrence,,,,None,T704,None,None,None,None,"<a href=/taxonomy/term/10649"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus pratensis</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/705"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T704%20Pratylenchus%20pratensis.zip,./Output/122-T704%20Pratylenchus%20pratensis.zip,122-T704%20Pratylenchus%20pratensis,./122-T704%20Pratylenchus%20pratensis/T704 Pratylenchus pratensis/qud0000.png,122-T704%20Pratylenchus%20pratensis
Occurrence,,,,None,T704,None,None,None,None,"<a href=/taxonomy/term/10649"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus pratensis</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/705"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T704%20Pratylenchus%20pratensis.zip,./Output/122-T704%20Pratylenchus%20pratensis.zip,122-T704%20Pratylenchus%20pratensis,./122-T704%20Pratylenchus%20pratensis/T704 Pratylenchus pratensis/qud0007.png,122-T704%20Pratylenchus%20pratensis
Occurrence,,,,None,T704,None,None,None,None,"<a href=/taxonomy/term/10649"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus pratensis</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/705"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T704%20Pratylenchus%20pratensis.zip,./Output/122-T704%20Pratylenchus%20pratensis.zip,122-T704%20Pratylenchus%20pratensis,./122-T704%20Pratylenchus%20pratensis/T704 Pratylenchus pratensis/T704 lateral field 100x qud0014.png,122-T704%20Pratylenchus%20pratensis
Occurrence,,,,None,T704,None,None,None,None,"<a href=/taxonomy/term/10649"" typeof=""skos:Concept"" property=""rdfs:label skos:prefLabel"" datatype="""">Pratylenchus pratensis</a>""",None,None,None,None,None,None,None,None,None,"<a href=/node/705"">View specimen</a>""",https://nematodes.myspecies.info/sites/nematodes.myspecies.info/files/T704%20Pratylenchus%20pratensis.zip,./Output/122-T704%20Pratylenchus%20pratensis.zip,122-T704%20Pratylenchus%20pratensis,./122-T704%20Pratylenchus%20pratensis/T704 Pratylenchus pratensis/qud0008.png,122-T704%20Pratylenchus%20pratensis
